postcode,latitude,longitude
SN118,51.422490,-1.970325
SN119,51.490124,-1.970857
SN12,51.565282,-1.776394
SN126,51.359343,-2.132052
SN127,51.377337,-2.121645
SN128,51.392754,-2.180627
SN129,51.372921,-2.140050
SN13,51.553637,-1.785581
SN130,51.436230,-2.190898
SN138,51.424646,-2.236643
SN139,51.421869,-2.202170
SN14,51.551618,-1.798427
SN140,51.456735,-2.143934
SN146,51.540106,-2.149028
SN147,51.474800,-2.296440
SN148,51.463391,-2.323169
SN15,51.555634,-1.796375
SN151,51.464891,-2.144104
SN152,51.402276,-2.072532
SN153,51.454262,-2.110710
SN154,51.507556,-2.075006
SN155,51.493700,-2.109596
SN159,51.464891,-2.144104
SN160,51.587172,-2.102705
SN161,51.532320,-1.900248
SN169,51.615382,-1.964091
SN17,51.543108,-1.795566
SN21,51.582545,-1.796385
SN22,51.567508,-1.804589
SN25,51.588739,-1.780523
SN251,51.591182,-1.827728
SN252,51.604406,-1.819347
SN253,51.586106,-1.776437
SN254,51.600703,-1.798903
SN255,51.598129,-1.777273
SN256,51.597859,-1.754261
SN267,51.612655,-1.790185
SN268,51.621997,-1.811462
SN27,51.586460,-1.773563
SN28,51.570110,-1.776544
SN29,51.551194,-1.725769
SN31,51.546976,-1.777147
SN32,51.557356,-1.747570
SN33,51.564111,-1.744748
SN34,51.576601,-1.749498
SN35,51.567915,-1.736720
SN36,51.550174,-1.727751
SN380,51.564247,-1.785647
SN381,51.572268,-1.836760
SN382,51.564247,-1.785647
SN383,51.564247,-1.785647
SN384,51.564247,-1.785647
SN385,51.564247,-1.785647
SN386,51.564247,-1.785647
SN387,51.564247,-1.785647
SN388,51.551194,-1.725769
SN389,51.540412,-1.776689
SN39,51.551194,-1.725769
SN40,51.523557,-1.788749
SN44,51.532347,-1.900248
SN47,51.499373,-1.871508
SN48,51.538114,-1.886192
SN49,51.490796,-1.849466
SN50,51.588565,-1.906938
SN51,51.562714,-1.818113
SN53,51.575890,-1.856358
SN54,51.612990,-1.873455
SN55,51.567828,-1.844812
SN56,51.558226,-1.838714
SN57,51.558076,-1.810500
SN58,51.553556,-1.829485
SN66,51.659809,-1.866661
SN67,51.632938,-1.713010
SN68,51.599327,-1.659311
SN77,51.599000,-1.563000
SN78,51.639910,-1.516627
SN79,51.658760,-1.582348
SN81,51.423201,-1.730677
SN82,51.476783,-1.617820
SN83,51.363220,-1.556974
SN84,51.409674,-1.811919
SN89,51.419648,-1.733617
SN95,51.333693,-1.766296
SN96,51.310476,-1.810545
SN998,51.551994,-1.722548
SO140,50.912667,-1.395098
SO141,50.903656,-1.397075
SO142,50.898382,-1.406699
SO143,50.897091,-1.390050
SO145,50.909449,-1.386988
SO146,50.916383,-1.397494
SO147,50.917739,-1.386722
SO150,50.913517,-1.452594
SO151,50.902293,-1.411940
SO152,50.916876,-1.407688
SO153,50.920917,-1.431978
SO154,50.915691,-1.444816
SO155,50.914809,-1.422465
SO157,50.933604,-1.418831
SO158,50.919238,-1.430775
SO159,50.919240,-1.430775
SO160,50.941325,-1.485203
SO162,50.940549,-1.379220
SO163,50.945483,-1.380336
SO164,50.926887,-1.444896
SO165,50.934121,-1.442149
SO166,50.933457,-1.440464
SO167,50.962652,-1.422769
SO168,50.952938,-1.465984
SO169,50.932767,-1.459996
SO171,50.929904,-1.396907
SO172,50.927911,-1.382007
SO173,50.930817,-1.387347
SO181,50.922577,-1.374878
SO182,50.945445,-1.363355
SO183,50.923340,-1.343781
SO184,50.920802,-1.357745
SO185,50.921259,-1.355818
SO186,50.917095,-1.354126
SO189,50.917739,-1.386722
SO190,50.898193,-1.338034
SO191,50.900993,-1.343384
SO192,50.903634,-1.360825
SO194,50.913604,-1.365269
SO195,50.913255,-1.347621
SO196,50.908113,-1.327184
SO197,50.902257,-1.377212
SO198,50.903788,-1.351067
SO199,50.889918,-1.371832
SO206,51.123819,-1.447027
SO208,51.091927,-1.557571
SO211,50.994744,-1.312979
SO212,51.006193,-1.374355
SO213,51.184110,-1.363308
SO224,51.061855,-1.327127
SO225,51.070222,-1.342049
SO226,51.079603,-1.340789
SO230,51.066488,-1.304454
SO233,51.067552,-1.297303
SO235,51.067555,-1.297303
SO237,51.068488,-1.315614
SO238,51.064393,-1.314832
SO239,51.061703,-1.311846
SO240,51.068612,-1.060126
SO244,51.090062,-1.162043
SO249,51.089513,-1.163751
SO251,51.067555,-1.297303
SO300,50.908025,-1.307330
SO302,50.932015,-1.299631
SO303,50.934701,-1.347221
SO304,50.913241,-1.303141
SO309,50.925396,-1.308111
SO310,50.871528,-1.273620
SO311,50.892766,-1.301783
SO314,50.859058,-1.320842
SO315,50.874591,-1.353078
SO316,50.857696,-1.278339
SO317,50.875747,-1.290411
SO318,50.886699,-1.307963
SO319,50.855933,-1.279533
SO321,50.953082,-1.210549
SO322,50.943739,-1.180261
SO323,50.974869,-1.126813
SO400,50.934247,-1.508036
SO402,50.927279,-1.550625
SO403,50.918924,-1.491198
SO404,50.899629,-1.444552
SO407,50.894476,-1.506052
SO408,50.922299,-1.515119
SO409,50.913987,-1.487084
SO410,50.727778,-1.586878
SO411,50.757547,-1.543858
SO413,50.751635,-1.547927
SO415,50.781229,-1.533798
SO416,50.784755,-1.591937
SO418,50.756716,-1.559744
SO419,50.756849,-1.549408
SO427,50.812217,-1.578782
SO437,50.893352,-1.587535
SO451,50.815870,-1.369603
SO452,50.828001,-1.389900
SO453,50.859305,-1.393570
SO454,50.856058,-1.409112
SO455,50.863123,-1.410358
SO456,50.871614,-1.407138
SO459,50.867507,-1.399958
SO500,50.977648,-1.366490
SO504,50.975532,-1.354840
SO505,50.968311,-1.351550
SO506,50.979022,-1.332655
SO507,50.950165,-1.298789
SO508,50.964905,-1.308037
SO509,50.973322,-1.353474
SO510,51.019217,-1.543493
SO511,50.990014,-1.500024
SO515,50.991173,-1.471914
SO516,50.973492,-1.582653
SO517,51.008490,-1.485159
SO518,50.988376,-1.498360
SO519,51.011361,-1.422579
SO529,50.974214,-1.448606
SO531,50.996588,-1.390999
SO532,50.990272,-1.383502
SO533,50.977648,-1.366490
SO534,50.983057,-1.394894
SO535,50.998303,-1.375087
SO974,50.948486,-1.361961
SP101,51.206792,-1.478944
SP102,51.203751,-1.478735
SP103,51.214882,-1.490679
SP104,51.219463,-1.497787
SP105,51.223335,-1.474576
SP109,51.206328,-1.481740
SP11,51.069184,-1.793919
SP110,51.307237,-1.509297
SP116,51.270008,-1.374708
SP117,51.185458,-1.530836
SP118,51.199759,-1.562164
SP119,51.254214,-1.621329
SP12,51.064024,-1.799735
SP13,51.094000,-1.796000
SP20,51.121711,-1.880515
SP22,51.071251,-1.803601
SP27,51.075951,-1.812987
SP28,51.047868,-1.790689
SP29,51.081348,-1.819575
SP34,51.192606,-1.902670
SP35,51.086260,-2.066482
SP36,51.044165,-2.096433
SP40,51.148903,-1.710730
SP44,51.071247,-1.803591
SP45,51.188944,-1.735678
SP46,51.130390,-1.796962
SP47,51.168879,-1.765270
SP48,51.193644,-1.822057
SP49,51.238027,-1.793052
SP51,51.090249,-1.670387
SP52,50.981754,-1.688649
SP53,50.988186,-1.745723
SP54,51.016556,-1.749360
SP55,51.001210,-1.941676
SP61,50.929064,-1.792275
SP62,50.914409,-1.756210
SP63,50.939369,-1.851322
SP69,50.928655,-1.789076
SP70,50.997700,-2.078239
SP77,51.009699,-2.191634
SP78,51.003063,-2.201540
SP79,51.023858,-2.119118
SP84,51.032116,-2.268676
SP85,51.003396,-2.286938
SP89,51.036546,-2.272468
SP97,51.246156,-1.668602
SP99,51.231865,-1.668521
SR11,54.904730,-1.377728
SR12,54.909280,-1.373042
SR13,54.907719,-1.384046
SR20,54.865331,-1.363378
SR27,54.901228,-1.388823
SR28,54.897384,-1.375175
SR29,54.882123,-1.376565
SR31,54.890156,-1.394291
SR32,54.867283,-1.399230
SR33,54.870378,-1.437548
SR34,54.880810,-1.437138
SR40,54.907857,-1.446415
SR46,54.906840,-1.417373
SR47,54.903280,-1.415179
SR48,54.893821,-1.431032
SR49,54.885245,-1.445946
SR51,54.912000,-1.383000
SR52,54.918380,-1.402869
SR53,54.916876,-1.441674
SR54,54.928735,-1.445005
SR55,54.925068,-1.412413
SR59,54.918391,-1.420249
SR60,54.922209,-1.369174
SR67,54.950813,-1.399313
SR68,54.935083,-1.386016
SR69,54.921692,-1.378559
SR70,54.844993,-1.375331
SR71,54.837590,-1.335087
SR77,54.836699,-1.338123
SR78,54.835101,-1.355182
SR79,54.822126,-1.379528
SR81,54.743956,-1.354579
SR82,54.759000,-1.366000
SR83,54.789048,-1.334050
SR84,54.761843,-1.306461
SR85,54.764097,-1.335019
SR89,54.757951,-1.333300
SS00,51.554130,0.671842
SS07,51.540810,0.701291
SS08,51.539191,0.689946
SS09,51.545589,0.689790
SS11,51.535188,0.704823
SS117,51.624501,0.529776
SS118,51.616478,0.539996
SS119,51.614088,0.524088
SS12,51.539920,0.719584
SS120,51.608859,0.512922
SS129,51.602834,0.518799
SS13,51.542518,0.753893
SS131,51.579521,0.499754
SS132,51.566637,0.509900
SS133,51.567658,0.508426
SS140,51.570439,0.454346
SS141,51.572253,0.475442
SS142,51.576659,0.464813
SS143,51.589786,0.485086
SS154,51.590604,0.449485
SS155,51.572664,0.435661
SS156,51.579465,0.420753
SS164,51.565989,0.479474
SS165,51.567443,0.461270
SS166,51.563958,0.418674
SS170,51.516876,0.439645
SS171,51.525319,0.448099
SS177,51.526137,0.440630
SS178,51.522550,0.425402
SS179,51.526603,0.459629
SS19,51.543522,0.712370
SS228,51.556979,0.706823
SS24,51.543454,0.753488
SS25,51.540318,0.712137
SS26,51.561102,0.700387
SS30,51.555850,0.805383
SS33,51.543523,0.712370
SS38,51.539894,0.783532
SS39,51.535154,0.775570
SS41,51.595471,0.696751
SS42,51.582134,0.722364
SS43,51.615000,0.685000
SS49,51.582869,0.710037
SS54,51.593038,0.676854
SS55,51.604036,0.664676
SS56,51.624872,0.612392
SS59,51.602281,0.656472
SS60,51.584470,0.602018
SS67,51.588562,0.566057
SS68,51.588073,0.611449
SS69,51.591140,0.581781
SS71,51.557677,0.595178
SS72,51.556000,0.600000
SS73,51.568809,0.579779
SS74,51.570773,0.549598
SS75,51.554278,0.554994
SS79,51.561844,0.584868
SS80,51.518408,0.592051
SS81,51.522569,0.591797
SS87,51.521353,0.601214
SS88,51.525774,0.606253
SS89,51.527759,0.573392
SS90,51.543523,0.712370
SS91,51.540714,0.665806
SS92,51.542838,0.653454
SS93,51.551033,0.656542
SS94,51.560111,0.665887
SS95,51.569736,0.669784
SS991,51.542232,0.709813
SS993,51.556979,0.706823
SS995,51.531165,0.729429
SS996,51.556979,0.706823
SS999,51.556979,0.706823
ST101,52.976797,-1.992661
ST102,53.020142,-1.988093
ST103,53.001670,-1.918570
ST104,52.953829,-1.984494
ST109,52.986842,-1.986031
ST11,53.024479,-2.176658
ST119,52.969777,-2.079769
ST12,53.030523,-2.168199
ST129,52.943362,-2.169586
ST13,53.020191,-2.170766
ST135,53.101996,-2.023826
ST136,53.111112,-2.007787
ST137,53.092772,-1.976963
ST138,53.101613,-2.040375
ST139,53.107532,-2.024248
ST14,53.017732,-2.186231
ST145,52.908279,-1.858719
ST147,52.904586,-1.868989
ST148,52.863300,-1.909664
ST149,52.897922,-1.865858
ST15,53.008009,-2.178826
ST150,52.894488,-2.155884
ST158,52.893744,-2.123656
ST159,52.886045,-2.150592
ST16,53.027726,-2.162820
ST161,52.828925,-2.136710
ST162,52.810596,-2.120690
ST163,52.814868,-2.108580
ST169,52.803077,-2.123027
ST170,52.794633,-2.072788
ST174,52.780236,-2.080310
ST179,52.793756,-2.130193
ST180,52.831179,-1.996143
ST189,52.779307,-2.133797
ST195,52.716605,-2.085922
ST199,52.711538,-2.221380
ST20,53.016305,-2.121980
ST200,52.840694,-2.356807
ST216,52.907517,-2.302729
ST27,53.056375,-2.133626
ST28,53.029141,-2.138641
ST29,53.024112,-2.125997
ST31,52.983776,-2.127131
ST32,52.986000,-2.139000
ST33,52.968114,-2.152769
ST34,52.977954,-2.133428
ST35,52.977438,-2.110790
ST36,52.979973,-2.100549
ST37,52.968723,-2.094255
ST39,52.981028,-2.115878
ST41,53.001719,-2.182466
ST42,53.012028,-2.183121
ST43,52.995171,-2.152820
ST44,52.995756,-2.172503
ST45,52.998878,-2.204864
ST46,52.983800,-2.206520
ST47,53.006228,-2.195793
ST48,52.959083,-2.176242
ST49,53.008009,-2.178826
ST50,53.030358,-2.214899
ST51,53.011615,-2.220082
ST52,53.016590,-2.232330
ST53,52.998378,-2.227152
ST54,52.985572,-2.220918
ST55,53.005220,-2.285634
ST559,53.016670,-2.254153
ST56,53.018372,-2.244474
ST57,53.040427,-2.251564
ST58,53.039092,-2.226277
ST59,53.024296,-2.235682
ST61,53.049875,-2.175047
ST62,53.039191,-2.190454
ST63,53.045427,-2.197224
ST64,53.044045,-2.206629
ST65,53.070754,-2.205936
ST66,53.071931,-2.194823
ST67,53.061512,-2.178123
ST68,53.063440,-2.162836
ST69,53.054258,-2.205604
ST71,53.087099,-2.242072
ST72,53.091042,-2.295117
ST73,53.112738,-2.245368
ST74,53.097041,-2.223565
ST78,53.067427,-2.309595
ST79,53.087383,-2.257153
ST86,53.113570,-2.169957
ST87,53.132000,-2.159000
ST89,53.115551,-2.173984
ST90,53.026209,-2.093650
ST99,53.082682,-2.060914
SW100,51.480489,-0.187124
SW101,51.484745,-0.183605
SW109,51.486826,-0.186369
SW111,51.456653,-0.173315
SW112,51.469560,-0.163772
SW113,51.471360,-0.177753
SW114,51.480473,-0.166430
SW115,51.467915,-0.156409
SW116,51.457258,-0.167821
SW117,51.481988,-0.134685
SW118,51.482473,-0.136364
SW119,51.464566,-0.164321
SW120,51.448262,-0.142435
SW122,51.446374,-0.151477
SW128,51.450704,-0.160456
SW129,51.443526,-0.149477
SW130,51.469444,-0.250208
SW133,51.469285,-0.266096
SW138,51.483832,-0.232317
SW139,51.479753,-0.242728
SW147,51.465990,-0.268452
SW148,51.464647,-0.265782
SW149,51.469283,-0.266096
SW151,51.464130,-0.216249
SW152,51.462728,-0.211625
SW153,51.455142,-0.218370
SW154,51.451171,-0.244891
SW155,51.456609,-0.234535
SW156,51.456971,-0.231124
SW159,51.460496,-0.218598
SW161,51.426984,-0.140622
SW162,51.426802,-0.115345
SW163,51.423472,-0.112242
SW164,51.410517,-0.121964
SW165,51.414175,-0.137633
SW166,51.423706,-0.146048
SW169,51.430918,-0.130694
SW170,51.434270,-0.183790
SW171,51.428574,-0.165603
SW176,51.428784,-0.152101
SW177,51.439128,-0.157971
SW178,51.435877,-0.156562
SW179,51.425264,-0.163908
SW181,51.459099,-0.197761
SW182,51.453036,-0.183693
SW183,51.448142,-0.188233
SW184,51.456416,-0.194310
SW185,51.449114,-0.200500
SW189,51.448229,-0.191526
SW191,51.418850,-0.193347
SW192,51.421906,-0.178628
SW193,51.416976,-0.202985
SW194,51.421858,-0.224756
SW195,51.444574,-0.222313
SW196,51.445124,-0.212471
SW197,51.432400,-0.200150
SW198,51.423650,-0.194869
SW199,51.417014,-0.213582
SW1A0,51.499839,-0.124663
SW1A1,51.505460,-0.138741
SW1A2,51.503538,-0.127695
SW1E5,51.496455,-0.141067
SW1E6,51.498095,-0.137110
SW1H0,51.499444,-0.135413
SW1H9,51.499576,-0.132526
SW1P1,51.481026,-0.135804
SW1P2,51.497071,-0.132095
SW1P3,51.496853,-0.127451
SW1P4,51.491505,-0.134282
SW1P9,51.481026,-0.135804
SW1V1,51.481026,-0.135804
SW1V2,51.491315,-0.141650
SW1V3,51.486092,-0.145190
SW1V4,51.491713,-0.146345
SW1W0,51.495813,-0.145746
SW1W8,51.492018,-0.158303
SW1W9,51.497421,-0.150767
SW1X0,51.496243,-0.159948
SW1X7,51.498428,-0.148445
SW1X8,51.496370,-0.154984
SW1X9,51.499937,-0.160318
SW1Y4,51.507988,-0.133810
SW1Y5,51.506084,-0.136208
SW1Y6,51.506799,-0.138196
SW200,51.414213,-0.245530
SW202,51.417014,-0.213582
SW208,51.414241,-0.228272
SW209,51.404472,-0.212676
SW21,51.461193,-0.113694
SW22,51.450560,-0.116263
SW23,51.444422,-0.118213
SW24,51.448000,-0.125000
SW25,51.458033,-0.121900
SW29,51.454191,-0.122288
SW31,51.500981,-0.160924
SW32,51.494079,-0.167467
SW33,51.490736,-0.165456
SW34,51.484958,-0.157104
SW35,51.484072,-0.171154
SW36,51.486868,-0.171143
SW39,51.463324,-0.138901
SW40,51.465433,-0.148403
SW44,51.463240,-0.138901
SW46,51.467693,-0.133842
SW47,51.461092,-0.127619
SW48,51.453413,-0.131589
SW49,51.459728,-0.139594
SW50,51.492924,-0.191097
SW55,51.484753,-0.183628
SW59,51.490877,-0.193036
SW61,51.487346,-0.199686
SW62,51.470584,-0.188568
SW63,51.467218,-0.192517
SW64,51.475073,-0.197462
SW65,51.476788,-0.207274
SW66,51.473801,-0.214806
SW67,51.481261,-0.201049
SW69,51.479380,-0.198517
SW71,51.499785,-0.167807
SW72,51.500896,-0.175710
SW73,51.490019,-0.180020
SW74,51.498105,-0.183483
SW75,51.494962,-0.181018
SW79,51.497993,-0.174505
SW81,51.482611,-0.125802
SW82,51.471016,-0.133591
SW83,51.471991,-0.149146
SW84,51.475000,-0.141000
SW85,51.478776,-0.139654
SW89,51.475661,-0.130378
SW90,51.473544,-0.121810
SW91,51.468674,-0.113587
SW959,51.480624,-0.136555
SW96,51.471274,-0.110932
SW97,51.464000,-0.112000
SW98,51.460142,-0.108210
SW99,51.464458,-0.124386
SY100,52.820941,-3.292322
SY101,52.843967,-3.040564
SY107,52.842816,-3.212973
SY108,52.810837,-3.074074
SY109,52.790820,-3.231012
SY11,52.706696,-2.756406
SY111,52.861089,-3.056378
SY112,52.863451,-3.043288
SY113,52.891934,-3.031531
SY114,52.887083,-3.021770
SY12,52.716888,-2.746945
SY120,52.930158,-2.855018
SY122,52.843964,-3.040562
SY129,52.921193,-2.930193
SY13,52.739140,-2.745059
SY131,52.970770,-2.675314
SY132,52.897347,-2.658849
SY133,52.944688,-2.832996
SY134,53.020740,-2.656237
SY139,52.966276,-2.683254
SY14,52.732522,-2.720910
SY147,53.072277,-2.803919
SY148,53.020452,-2.765969
SY156,52.536430,-3.251012
SY161,52.506992,-3.319956
SY162,52.517928,-3.307536
SY163,52.538724,-3.310778
SY164,52.483178,-3.250398
SY169,52.514320,-3.313265
SY175,52.486079,-3.426161
SY186,52.373430,-3.589230
SY19,52.713152,-2.749116
SY197,52.613010,-3.628615
SY208,52.630836,-3.723669
SY209,52.632637,-3.687949
SY210,52.692014,-3.495646
SY217,52.660681,-3.153986
SY218,52.705093,-3.032047
SY219,52.651494,-3.192976
SY225,52.764812,-3.267746
SY226,52.698235,-3.324876
SY231,52.403471,-4.043584
SY232,52.415711,-4.083634
SY233,52.405945,-4.065237
SY234,52.391092,-4.068761
SY235,52.251054,-4.183135
SY239,52.403464,-4.043584
SY245,52.453726,-4.019508
SY25,52.712624,-2.716852
SY256,52.333477,-3.851925
SY26,52.696853,-2.734883
SY30,52.664372,-2.773093
SY35,52.707973,-2.804146
SY36,52.695022,-2.772599
SY37,52.703623,-2.747724
SY38,52.705742,-2.774697
SY39,52.687926,-2.756348
SY41,52.794737,-2.901047
SY42,52.818000,-2.854000
SY43,52.811368,-2.734351
SY44,52.688603,-2.639823
SY45,52.819065,-2.689282
SY49,52.713158,-2.749116
SY50,52.649144,-2.889744
SY56,52.688234,-2.700548
SY57,52.606057,-2.769983
SY58,52.631280,-2.837978
SY59,52.655530,-3.011335
SY66,52.530901,-2.818284
SY67,52.537828,-2.797672
SY69,52.447021,-2.840288
SY70,52.338596,-2.929187
SY77,52.447035,-2.840287
SY78,52.432000,-2.878000
SY79,52.435970,-2.835238
SY81,52.367080,-2.714386
SY82,52.374715,-2.713908
SY83,52.376666,-2.579129
SY84,52.355384,-2.721539
SY89,52.368619,-2.697403
SY95,52.490655,-2.998063
SY998,52.713152,-2.749116
TA100,51.014633,-2.889385
TA101,51.035323,-2.836099
TA109,51.042966,-2.826009
TA11,51.018994,-3.098818
TA116,51.098749,-2.735274
TA117,51.055259,-2.724297
TA119,51.059153,-2.749971
TA12,51.011361,-3.074733
TA126,50.978062,-2.770315
TA13,51.012711,-3.097430
TA135,50.948890,-2.806318
TA14,51.003027,-3.130395
TA146,50.939111,-2.755894
TA15,51.016484,-3.127086
TA156,50.949219,-2.718974
TA165,50.905774,-2.795318
TA178,50.908738,-2.825607
TA187,50.890758,-2.796385
TA188,50.882196,-2.792728
TA189,50.882068,-2.786400
TA19,51.021076,-3.106795
TA190,50.925700,-2.906755
TA199,50.928432,-2.966171
TA201,50.876446,-2.953099
TA202,50.866833,-2.966346
TA203,50.892724,-2.972569
TA204,50.897388,-2.924248
TA209,50.872840,-2.962027
TA210,51.001088,-3.217696
TA211,50.979078,-3.227403
TA218,50.976095,-3.230759
TA219,50.970226,-3.225320
TA229,51.008315,-3.524379
TA230,51.175526,-3.313298
TA245,51.212050,-3.487116
TA246,51.171667,-3.417254
TA247,51.102983,-3.553116
TA248,51.201670,-3.495785
TA249,51.205063,-3.481390
TA26,51.027846,-3.143348
TA27,51.031827,-3.107251
TA28,51.059275,-3.125914
TA35,50.945414,-3.039076
TA36,50.975813,-2.926417
TA37,50.898427,-3.146616
TA41,51.022048,-3.261904
TA42,51.043842,-3.310512
TA43,51.101916,-3.206090
TA44,51.098000,-3.235000
TA49,51.161367,-3.319762
TA51,51.202597,-3.105859
TA52,51.175726,-3.060454
TA63,51.138307,-3.013070
TA64,51.134732,-2.983205
TA65,51.123740,-2.982358
TA66,51.090120,-3.017828
TA67,51.130416,-3.025831
TA69,51.126394,-3.004579
TA70,51.060876,-2.899532
TA78,51.162484,-2.940063
TA79,51.149326,-2.867152
TA81,51.236000,-2.993000
TA82,51.255377,-3.001667
TA89,51.236874,-2.993327
TA93,51.226466,-2.985719
TA94,51.264029,-2.942793
TD106,55.704541,-2.464486
TD11,55.617079,-2.812844
TD113,55.772566,-2.366626
TD119,55.776857,-2.345598
TD12,55.610902,-2.778919
TD124,55.680590,-2.212479
TD13,55.610022,-2.796919
TD135,55.919124,-2.313464
TD145,55.843746,-2.123304
TD151,55.772509,-2.027375
TD152,55.763247,-2.020596
TD159,55.769178,-2.001425
TD19,55.617469,-2.809010
TD26,55.719656,-2.755390
TD36,55.742144,-2.586335
TD46,55.626574,-2.669078
